"";"X";"V1"
"8679";8679;1
"8680";8680;1
"8681";8681;1
"8682";8682;1
"8683";8683;2
"8684";8684;2
"8685";8685;1
"8686";8686;1
"8687";8687;2
"8688";8688;2
"8689";8689;2
"8690";8690;1
"8691";8691;2
"8692";8692;2
"8693";8693;1
"8694";8694;1
"8695";8695;2
"8696";8696;1
"8697";8697;1
"8698";8698;1
"8699";8699;2
"8700";8700;2
"8701";8701;1
"8702";8702;1
"8703";8703;1
"8704";8704;2
"8705";8705;2
"8706";8706;1
"8707";8707;1
"8708";8708;1
"8709";8709;2
"8710";8710;1
"8711";8711;4
"8712";8712;4
"8713";8713;3
"8714";8714;3
"8715";8715;3
"8716";8716;3
"8717";8717;4
"8718";8718;1
"8719";8719;1
"8720";8720;1
"8721";8721;1
"8722";8722;1
"8723";8723;1
"8724";8724;1
"8725";8725;1
"8726";8726;1
"8727";8727;1
"8728";8728;2
"8729";8729;2
"8730";8730;1
"8731";8731;2
"8732";8732;1
"8733";8733;1
"8734";8734;1
"8735";8735;3
"8736";8736;3
"8737";8737;3
"8738";8738;3
"8739";8739;4
"8740";8740;1
"8741";8741;1
"8742";8742;1
"8743";8743;2
"8744";8744;2
"8745";8745;1
"8746";8746;3
"8747";8747;1
"8748";8748;4
"8749";8749;3
"8750";8750;3
"8751";8751;3
"8752";8752;3
"8753";8753;1
"8754";8754;1
"8755";8755;1
"8756";8756;1
"8757";8757;1
"8758";8758;2
"8759";8759;1
"8760";8760;2
"8761";8761;2
"8762";8762;1
"8763";8763;1
"8764";8764;4
"8765";8765;4
"8766";8766;3
"8767";8767;3
"8768";8768;3
"8769";8769;3
"8770";8770;3
"8771";8771;1
"8772";8772;2
"8773";8773;4
"8774";8774;4
"8775";8775;1
"8776";8776;1
"8777";8777;3
"8778";8778;3
"8779";8779;3
"8780";8780;3
"8781";8781;1
"8782";8782;3
"8783";8783;3
"8784";8784;3
"8785";8785;1
"8786";8786;3
"8787";8787;4
"8788";8788;3
"8789";8789;3
"8790";8790;3
"8791";8791;4
"8792";8792;4
"8793";8793;4
"8794";8794;4
"8795";8795;1
"8796";8796;1
"8797";8797;1
"8798";8798;3
"8799";8799;4
"8800";8800;3
"8801";8801;1
"8802";8802;1
"8803";8803;1
"8804";8804;1
"8805";8805;4
"8806";8806;3
"8807";8807;1
"8808";8808;4
"8809";8809;1
"8810";8810;1
"8811";8811;4
"8812";8812;1
"8813";8813;1
"8814";8814;3
"8815";8815;3
"8816";8816;1
"8817";8817;3
"8818";8818;4
"8819";8819;1
"8820";8820;4
"8821";8821;1
"8822";8822;3
"8823";8823;3
"8824";8824;1
"8825";8825;1
"8826";8826;2
"8827";8827;4
"8828";8828;1
"8829";8829;1
"8830";8830;1
"8831";8831;4
"8832";8832;1
"8833";8833;1
"8834";8834;3
"8835";8835;3
"8836";8836;3
"8837";8837;1
"8838";8838;3
"8839";8839;1
"8840";8840;3
"8841";8841;3
"8842";8842;1
"8843";8843;1
"8844";8844;1
"8845";8845;2
"8846";8846;1
"8847";8847;1
"8848";8848;1
"8849";8849;1
"8850";8850;1
"8851";8851;1
"8852";8852;1
"8853";8853;3
"8854";8854;3
"8855";8855;1
"8856";8856;4
"8857";8857;1
"8858";8858;1
"8859";8859;1
"8860";8860;4
"8861";8861;4
"8862";8862;1
"8863";8863;1
"8864";8864;1
"8865";8865;1
"8866";8866;1
"8867";8867;1
"8868";8868;4
"8869";8869;4
"8870";8870;4
"8871";8871;4
"8872";8872;1
"8873";8873;1
"8874";8874;2
"8875";8875;1
"8876";8876;4
"8877";8877;1
"8878";8878;1
"8879";8879;1
"8880";8880;1
"8881";8881;4
"8882";8882;3
"8883";8883;3
"8884";8884;2
"8885";8885;4
"8886";8886;4
"8887";8887;2
"8888";8888;4
"8889";8889;3
"8890";8890;3
"8891";8891;1
"8892";8892;3
"8893";8893;3
"8894";8894;4
"8895";8895;4
"8896";8896;4
"8897";8897;3
"8898";8898;1
"8899";8899;4
"8900";8900;4
"8901";8901;1
"8902";8902;4
"8903";8903;1
"8904";8904;1
"8905";8905;4
"8906";8906;4
"8907";8907;4
"8908";8908;4
"8909";8909;3
"8910";8910;3
"8911";8911;1
"8912";8912;1
"8913";8913;1
"8914";8914;4
"8915";8915;1
"8916";8916;3
"8917";8917;3
"8918";8918;1
"8919";8919;4
"8920";8920;4
"8921";8921;3
"8922";8922;1
"8923";8923;1
"8924";8924;4
"8925";8925;4
"8926";8926;1
"8927";8927;1
"8928";8928;1
"8929";8929;2
"8930";8930;1
"8931";8931;3
"8932";8932;1
"8933";8933;4
"8934";8934;4
"8935";8935;4
"8936";8936;1
"8937";8937;1
"8938";8938;2
"8939";8939;2
"8940";8940;3
"8941";8941;1
"8942";8942;1
"8943";8943;4
"8944";8944;3
"8945";8945;3
"8946";8946;3
"8947";8947;3
"8948";8948;4
"8949";8949;1
"8950";8950;1
"8951";8951;3
"8952";8952;4
"8953";8953;4
"8954";8954;4
"8955";8955;4
"8956";8956;2
"8957";8957;1
"8958";8958;2
"8959";8959;3
"8960";8960;1
"8961";8961;1
"8962";8962;1
"8963";8963;1
"8964";8964;1
"8965";8965;1
"8966";8966;1
"8967";8967;4
"8968";8968;4
"8969";8969;3
"8970";8970;3
"8971";8971;4
"8972";8972;4
"8973";8973;1
"8974";8974;1
"8975";8975;4
"8976";8976;1
"8977";8977;1
"8978";8978;1
"8979";8979;2
"8980";8980;4
"8981";8981;2
"8982";8982;2
"8983";8983;2
"8984";8984;4
"8985";8985;2
"8986";8986;2
"8987";8987;2
"8988";8988;2
"8989";8989;2
"8990";8990;2
"8991";8991;1
"8992";8992;4
"8993";8993;4
"8994";8994;4
"8995";8995;2
"8996";8996;2
"8997";8997;1
"8998";8998;2
"8999";8999;2
"9000";9000;2
"9001";9001;2
"9002";9002;2
"9003";9003;4
"9004";9004;3
"9005";9005;4
"9006";9006;4
"9007";9007;4
"9008";9008;4
"9009";9009;4
"9010";9010;1
"9011";9011;4
"9012";9012;1
"9013";9013;1
"9014";9014;1
"9015";9015;2
"9016";9016;4
"9017";9017;4
"9018";9018;2
"9019";9019;1
"9020";9020;2
"9021";9021;2
"9022";9022;2
"9023";9023;2
"9024";9024;2
"9025";9025;2
"9026";9026;2
"9027";9027;2
"9028";9028;1
"9029";9029;1
"9030";9030;1
"9031";9031;1
"9032";9032;1
"9033";9033;1
"9034";9034;1
"9035";9035;1
"9036";9036;1
"9037";9037;1
"9038";9038;1
"9039";9039;1
"9040";9040;2
"9041";9041;4
"9042";9042;1
"9043";9043;1
"9044";9044;1
"9045";9045;1
"9046";9046;2
"9047";9047;4
"9048";9048;3
"9049";9049;4
"9050";9050;4
"9051";9051;1
"9052";9052;4
"9053";9053;4
"9054";9054;4
"9055";9055;4
"9056";9056;3
"9057";9057;3
"9058";9058;4
"9059";9059;4
"9060";9060;4
"9061";9061;1
"9062";9062;1
"9063";9063;2
"9064";9064;2
"9065";9065;2
"9066";9066;1
"9067";9067;2
"9068";9068;1
"9069";9069;2
"9070";9070;4
"9071";9071;2
"9072";9072;2
"9073";9073;2
"9074";9074;1
"9075";9075;1
"9076";9076;2
"9077";9077;4
"9078";9078;1
"9079";9079;1
"9080";9080;1
"9081";9081;1
"9082";9082;1
"9083";9083;1
"9084";9084;2
"9085";9085;2
"9086";9086;2
"9087";9087;1
"9088";9088;1
"9089";9089;4
"9090";9090;4
"9091";9091;1
"9092";9092;3
"9093";9093;1
"9094";9094;4
"9095";9095;1
"9096";9096;1
"9097";9097;2
"9098";9098;2
"9099";9099;1
"9100";9100;4
"9101";9101;2
"9102";9102;3
"9103";9103;4
"9104";9104;4
"9105";9105;1
"9106";9106;1
"9107";9107;1
"9108";9108;1
"9109";9109;1
"9110";9110;4
"9111";9111;1
"9112";9112;1
"9113";9113;1
"9114";9114;1
"9115";9115;1
"9116";9116;1
"9117";9117;1
"9118";9118;1
"9119";9119;1
"9120";9120;2
"9121";9121;4
"9122";9122;1
"9123";9123;1
"9124";9124;4
"9125";9125;4
"9126";9126;1
"9127";9127;1
"9128";9128;1
"9129";9129;4
"9130";9130;1
"9131";9131;1
"9132";9132;1
"9133";9133;1
"9134";9134;1
"9135";9135;1
"9136";9136;1
"9137";9137;4
"9138";9138;1
"9139";9139;1
"9140";9140;1
"9141";9141;1
"9142";9142;1
"9143";9143;1
"9144";9144;1
"9145";9145;1
"9146";9146;1
"9147";9147;1
"9148";9148;2
"9149";9149;4
"9150";9150;4
"9151";9151;4
"9152";9152;1
"9153";9153;1
"9154";9154;1
"9155";9155;2
"9156";9156;1
"9157";9157;1
"9158";9158;1
"9159";9159;2
"9160";9160;1
"9161";9161;2
"9162";9162;2
"9163";9163;1
"9164";9164;2
"9165";9165;1
"9166";9166;1
"9167";9167;4
"9168";9168;4
"9169";9169;2
"9170";9170;1
"9171";9171;2
"9172";9172;1
"9173";9173;1
"9174";9174;4
"9175";9175;1
"9176";9176;1
"9177";9177;1
"9178";9178;2
"9179";9179;4
"9180";9180;1
"9181";9181;2
"9182";9182;2
"9183";9183;2
"9184";9184;0
"9185";9185;0
"9186";9186;4
"9187";9187;4
"9188";9188;4
"9189";9189;2
"9190";9190;1
"9191";9191;2
"9192";9192;2
"9193";9193;1
"9194";9194;1
"9195";9195;2
"9196";9196;2
"9197";9197;4
"9198";9198;2
"9199";9199;1
"9200";9200;1
"9201";9201;1
"9202";9202;1
"9203";9203;1
"9204";9204;4
"9205";9205;2
"9206";9206;1
"9207";9207;4
"9208";9208;2
"9209";9209;2
"9210";9210;1
"9211";9211;1
"9212";9212;1
"9213";9213;4
"9214";9214;2
"9215";9215;1
"9216";9216;1
"9217";9217;1
"9218";9218;1
"9219";9219;1
"9220";9220;2
"9221";9221;2
"9222";9222;2
"9223";9223;2
"9224";9224;4
"9225";9225;1
"9226";9226;3
"9227";9227;3
"9228";9228;3
"9229";9229;4
"9230";9230;1
"9231";9231;1
"9232";9232;1
"9233";9233;1
"9234";9234;2
"9235";9235;1
"9236";9236;1
"9237";9237;1
"9238";9238;1
"9239";9239;1
"9240";9240;1
"9241";9241;1
"9242";9242;1
"9243";9243;1
"9244";9244;2
"9245";9245;1
"9246";9246;1
"9247";9247;1
"9248";9248;1
"9249";9249;1
"9250";9250;2
"9251";9251;1
"9252";9252;4
"9253";9253;4
"9254";9254;4
"9255";9255;4
"9256";9256;1
"9257";9257;4
"9258";9258;1
"9259";9259;1
"9260";9260;1
"9261";9261;4
"9262";9262;3
"9263";9263;1
"9264";9264;3
"9265";9265;4
"9266";9266;4
"9267";9267;4
"9268";9268;4
"9269";9269;4
"9270";9270;2
"9271";9271;2
"9272";9272;4
"9273";9273;4
"9274";9274;4
"9275";9275;4
"9276";9276;4
"9277";9277;4
"9278";9278;3
"9279";9279;4
"9280";9280;4
"9281";9281;4
"9282";9282;4
"9283";9283;4
"9284";9284;4
"9285";9285;4
"9286";9286;4
"9287";9287;4
"9288";9288;4
"9289";9289;4
"9290";9290;4
"9291";9291;4
"9292";9292;4
"9293";9293;3
"9294";9294;4
"9295";9295;3
"9296";9296;4
"9297";9297;3
"9298";9298;3
"9299";9299;1
"9300";9300;2
"9301";9301;4
"9302";9302;2
"9303";9303;1
"9304";9304;4
"9305";9305;4
"9306";9306;1
"9307";9307;1
"9308";9308;1
"9309";9309;1
"9310";9310;1
"9311";9311;2
"9312";9312;2
"9313";9313;1
"9314";9314;2
"9315";9315;2
"9316";9316;1
"9317";9317;1
"9318";9318;1
"9319";9319;1
"9320";9320;1
"9321";9321;1
"9322";9322;1
"9323";9323;1
"9324";9324;3
"9325";9325;3
"9326";9326;4
"9327";9327;1
"9328";9328;1
"9329";9329;3
"9330";9330;4
"9331";9331;2
"9332";9332;1
"9333";9333;1
"9334";9334;1
"9335";9335;2
"9336";9336;4
"9337";9337;1
"9338";9338;4
"9339";9339;1
"9340";9340;1
"9341";9341;3
"9342";9342;4
"9343";9343;4
"9344";9344;4
"9345";9345;4
"9346";9346;2
"9347";9347;3
"9348";9348;1
"9349";9349;3
"9350";9350;4
"9351";9351;4
"9352";9352;4
"9353";9353;4
"9354";9354;4
"9355";9355;4
"9356";9356;2
"9357";9357;3
"9358";9358;4
"9359";9359;2
"9360";9360;2
"9361";9361;3
"9362";9362;3
"9363";9363;3
"9364";9364;3
"9365";9365;4
"9366";9366;3
"9367";9367;2
"9368";9368;4
"9369";9369;4
"9370";9370;4
"9371";9371;1
"9372";9372;1
"9373";9373;1
"9374";9374;3
"9375";9375;2
"9376";9376;1
"9377";9377;1
"9378";9378;1
"9379";9379;4
"9380";9380;4
"9381";9381;4
"9382";9382;2
"9383";9383;2
"9384";9384;1
"9385";9385;4
"9386";9386;4
"9387";9387;4
"9388";9388;4
"9389";9389;3
"9390";9390;3
"9391";9391;3
"9392";9392;4
"9393";9393;4
"9394";9394;4
"9395";9395;4
"9396";9396;4
"9397";9397;4
"9398";9398;4
"9399";9399;3
"9400";9400;3
"9401";9401;1
"9402";9402;4
"9403";9403;1
"9404";9404;1
"9405";9405;1
"9406";9406;1
"9407";9407;1
"9408";9408;1
"9409";9409;1
"9410";9410;4
"9411";9411;1
"9412";9412;3
"9413";9413;1
"9414";9414;4
"9415";9415;2
"9416";9416;1
"9417";9417;1
"9418";9418;4
"9419";9419;3
"9420";9420;4
"9421";9421;1
"9422";9422;1
"9423";9423;3
"9424";9424;1
"9425";9425;4
"9426";9426;4
"9427";9427;3
"9428";9428;3
"9429";9429;3
"9430";9430;3
"9431";9431;1
"9432";9432;1
"9433";9433;2
"9434";9434;4
"9435";9435;4
"9436";9436;3
"9437";9437;4
"9438";9438;4
"9439";9439;4
"9440";9440;3
"9441";9441;3
"9442";9442;4
"9443";9443;4
"9444";9444;4
"9445";9445;4
"9446";9446;4
"9447";9447;4
"9448";9448;1
"9449";9449;2
"9450";9450;4
"9451";9451;1
"9452";9452;1
"9453";9453;4
"9454";9454;1
"9455";9455;1
"9456";9456;1
"9457";9457;1
"9458";9458;1
"9459";9459;1
"9460";9460;4
"9461";9461;3
"9462";9462;4
"9463";9463;3
"9464";9464;3
"9465";9465;1
"9466";9466;4
"9467";9467;1
"9468";9468;1
"9469";9469;1
"9470";9470;1
"9471";9471;3
"9472";9472;2
"9473";9473;3
"9474";9474;1
"9475";9475;1
"9476";9476;1
"9477";9477;1
"9478";9478;2
"9479";9479;1
"9480";9480;1
"9481";9481;3
"9482";9482;4
"9483";9483;3
"9484";9484;1
"9485";9485;3
"9486";9486;3
"9487";9487;3
"9488";9488;3
"9489";9489;4
"9490";9490;3
"9491";9491;3
"9492";9492;4
"9493";9493;4
"9494";9494;3
"9495";9495;3
"9496";9496;3
"9497";9497;3
"9498";9498;2
"9499";9499;3
"9500";9500;2
"9501";9501;1
"9502";9502;1
"9503";9503;1
"9504";9504;1
"9505";9505;1
"9506";9506;2
"9507";9507;2
"9508";9508;2
"9509";9509;2
"9510";9510;2
"9511";9511;2
"9512";9512;2
"9513";9513;2
"9514";9514;2
"9515";9515;2
"9516";9516;2
"9517";9517;2
"9518";9518;3
"9519";9519;3
"9520";9520;4
"9521";9521;3
"9522";9522;3
"9523";9523;3
"9524";9524;3
"9525";9525;3
"9526";9526;3
"9527";9527;1
"9528";9528;4
"9529";9529;4
"9530";9530;4
"9531";9531;4
"9532";9532;3
"9533";9533;3
"9534";9534;4
"9535";9535;4
"9536";9536;4
"9537";9537;3
"9538";9538;3
"9539";9539;4
"9540";9540;4
"9541";9541;4
"9542";9542;4
"9543";9543;4
"9544";9544;3
"9545";9545;4
"9546";9546;4
"9547";9547;3
"9548";9548;4
"9549";9549;3
"9550";9550;4
"9551";9551;4
"9552";9552;4
"9553";9553;1
"9554";9554;4
"9555";9555;4
"9556";9556;4
"9557";9557;4
"9558";9558;4
"9559";9559;4
"9560";9560;3
"9561";9561;3
"9562";9562;1
"9563";9563;1
"9564";9564;4
"9565";9565;2
"9566";9566;2
"9567";9567;4
"9568";9568;3
"9569";9569;3
"9570";9570;3
"9571";9571;4
"9572";9572;2
"9573";9573;2
"9574";9574;3
"9575";9575;3
"9576";9576;3
"9577";9577;3
"9578";9578;3
"9579";9579;3
"9580";9580;4
"9581";9581;4
"9582";9582;2
"9583";9583;2
"9584";9584;2
"9585";9585;4
"9586";9586;2
"9587";9587;2
"9588";9588;4
"9589";9589;4
"9590";9590;4
"9591";9591;2
"9592";9592;4
"9593";9593;4
"9594";9594;4
"9595";9595;2
"9596";9596;2
"9597";9597;4
"9598";9598;4
"9599";9599;1
"9600";9600;1
"9601";9601;4
"9602";9602;4
"9603";9603;2
"9604";9604;1
"9605";9605;1
"9606";9606;1
"9607";9607;1
"9608";9608;0
"9609";9609;0
"9610";9610;4
"9611";9611;1
"9612";9612;2
"9613";9613;2
"9614";9614;2
"9615";9615;4
"9616";9616;4
"9617";9617;0
"9618";9618;0
"9619";9619;4
"9620";9620;2
"9621";9621;1
"9622";9622;1
"9623";9623;3
"9624";9624;4
"9625";9625;4
"9626";9626;4
"9627";9627;4
"9628";9628;4
"9629";9629;1
"9630";9630;3
"9631";9631;3
"9632";9632;2
"9633";9633;3
"9634";9634;1
"9635";9635;4
"9636";9636;3
"9637";9637;3
"9638";9638;3
"9639";9639;1
"9640";9640;2
"9641";9641;3
"9642";9642;1
"9643";9643;1
"9644";9644;1
"9645";9645;4
"9646";9646;3
"9647";9647;2
"9648";9648;2
"9649";9649;2
"9650";9650;3
"9651";9651;1
"9652";9652;1
"9653";9653;1
"9654";9654;1
"9655";9655;4
"9656";9656;1
"9657";9657;2
"9658";9658;4
"9659";9659;1
"9660";9660;2
"9661";9661;3
"9662";9662;1
"9663";9663;4
"9664";9664;4
"9665";9665;3
"9666";9666;3
"9667";9667;3
"9668";9668;3
"9669";9669;3
"9670";9670;4
"9671";9671;4
"9672";9672;4
"9673";9673;4
"9674";9674;2
"9675";9675;4
"9676";9676;1
"9677";9677;1
"9678";9678;1
"9679";9679;4
"9680";9680;4
"9681";9681;3
"9682";9682;3
"9683";9683;4
"9684";9684;4
"9685";9685;1
"9686";9686;4
"9687";9687;3
"9688";9688;1
"9689";9689;1
"9690";9690;1
"9691";9691;3
"9692";9692;3
"9693";9693;2
"9694";9694;1
"9695";9695;4
"9696";9696;4
"9697";9697;1
"9698";9698;4
"9699";9699;4
"9700";9700;4
"9701";9701;4
"9702";9702;4
"9703";9703;4
"9704";9704;4
"9705";9705;2
"9706";9706;1
"9707";9707;4
"9708";9708;4
"9709";9709;4
"9710";9710;4
"9711";9711;4
"9712";9712;1
"9713";9713;4
"9714";9714;4
"9715";9715;1
"9716";9716;1
"9717";9717;4
"9718";9718;4
"9719";9719;4
"9720";9720;3
"9721";9721;4
"9722";9722;4
"9723";9723;4
"9724";9724;4
"9725";9725;4
"9726";9726;4
"9727";9727;4
"9728";9728;3
"9729";9729;4
"9730";9730;4
"9731";9731;4
"9732";9732;4
"9733";9733;4
"9734";9734;4
"9735";9735;4
"9736";9736;4
"9737";9737;4
"9738";9738;4
"9739";9739;4
"9740";9740;4
"9741";9741;4
"9742";9742;3
"9743";9743;3
"9744";9744;4
"9745";9745;3
"9746";9746;4
"9747";9747;4
"9748";9748;4
"9749";9749;4
"9750";9750;3
"9751";9751;4
"9752";9752;4
"9753";9753;1
"9754";9754;3
"9755";9755;1
"9756";9756;1
"9757";9757;2
"9758";9758;3
"9759";9759;3
"9760";9760;4
"9761";9761;3
"9762";9762;4
"9763";9763;2
"9764";9764;4
"9765";9765;4
"9766";9766;4
"9767";9767;3
"9768";9768;4
"9769";9769;4
"9770";9770;4
"9771";9771;1
"9772";9772;4
"9773";9773;4
"9774";9774;3
"9775";9775;3
"9776";9776;1
"9777";9777;1
"9778";9778;4
"9779";9779;4
"9780";9780;3
"9781";9781;4
"9782";9782;4
"9783";9783;4
"9784";9784;2
"9785";9785;4
"9786";9786;4
"9787";9787;4
"9788";9788;4
"9789";9789;4
"9790";9790;4
"9791";9791;4
"9792";9792;2
"9793";9793;2
"9794";9794;2
"9795";9795;2
"9796";9796;2
"9797";9797;2
"9798";9798;2
"9799";9799;2
"9800";9800;1
"9801";9801;2
"9802";9802;4
"9803";9803;2
"9804";9804;2
"9805";9805;0
"9806";9806;0
"9807";9807;4
"9808";9808;2
"9809";9809;1
"9810";9810;2
"9811";9811;1
"9812";9812;4
"9813";9813;4
"9814";9814;4
"9815";9815;4
"9816";9816;4
"9817";9817;4
"9818";9818;2
"9819";9819;2
"9820";9820;4
"9821";9821;4
"9822";9822;1
"9823";9823;2
"9824";9824;3
"9825";9825;4
"9826";9826;2
"9827";9827;2
"9828";9828;1
"9829";9829;1
"9830";9830;2
"9831";9831;2
"9832";9832;2
"9833";9833;2
"9834";9834;4
"9835";9835;2
"9836";9836;4
"9837";9837;2
"9838";9838;4
"9839";9839;2
"9840";9840;4
"9841";9841;4
"9842";9842;4
"9843";9843;4
"9844";9844;4
"9845";9845;4
"9846";9846;4
"9847";9847;4
"9848";9848;4
"9849";9849;4
"9850";9850;1
"9851";9851;4
"9852";9852;1
"9853";9853;4
"9854";9854;4
"9855";9855;4
"9856";9856;1
"9857";9857;4
"9858";9858;4
"9859";9859;4
"9860";9860;4
"9861";9861;4
"9862";9862;2
"9863";9863;2
"9864";9864;4
"9865";9865;4
"9866";9866;4
"9867";9867;4
"9868";9868;3
"9869";9869;3
"9870";9870;1
"9871";9871;4
"9872";9872;4
"9873";9873;4
"9874";9874;4
"9875";9875;4
"9876";9876;3
"9877";9877;4
"9878";9878;4
"9879";9879;4
"9880";9880;4
"9881";9881;2
"9882";9882;1
"9883";9883;1
"9884";9884;3
"9885";9885;3
"9886";9886;2
"9887";9887;4
"9888";9888;4
"9889";9889;4
"9890";9890;4
"9891";9891;2
"9892";9892;4
"9893";9893;4
"9894";9894;4
"9895";9895;2
"9896";9896;2
"9897";9897;4
"9898";9898;4
"9899";9899;4
"9900";9900;4
"9901";9901;2
"9902";9902;1
"9903";9903;4
"9904";9904;1
"9905";9905;3
"9906";9906;4
"9907";9907;4
"9908";9908;4
"9909";9909;4
"9910";9910;4
"9911";9911;4
"9912";9912;4
"9913";9913;4
"9914";9914;4
"9915";9915;4
"9916";9916;4
"9917";9917;1
"9918";9918;4
"9919";9919;4
"9920";9920;4
"9921";9921;2
"9922";9922;4
"9923";9923;3
"9924";9924;3
"9925";9925;4
"9926";9926;4
"9927";9927;4
"9928";9928;4
"9929";9929;4
"9930";9930;4
"9931";9931;4
"9932";9932;4
"9933";9933;3
"9934";9934;2
"9935";9935;3
"9936";9936;3
"9937";9937;3
"9938";9938;1
"9939";9939;4
"9940";9940;3
"9941";9941;3
"9942";9942;4
"9943";9943;4
"9944";9944;4
"9945";9945;0
"9946";9946;3
"9947";9947;3
"9948";9948;4
"9949";9949;2
"9950";9950;4
"9951";9951;4
"9952";9952;4
"9953";9953;4
"9954";9954;1
"9955";9955;1
"9956";9956;4
"9957";9957;4
"9958";9958;1
"9959";9959;4
"9960";9960;4
"9961";9961;4
"9962";9962;4
"9963";9963;4
"9964";9964;2
"9965";9965;4
"9966";9966;2
"9967";9967;2
"9968";9968;1
"9969";9969;2
"9970";9970;4
"9971";9971;4
"9972";9972;2
"9973";9973;2
"9974";9974;3
"9975";9975;3
"9976";9976;4
"9977";9977;4
"9978";9978;4
"9979";9979;4
"9980";9980;4
"9981";9981;3
"9982";9982;3
"9983";9983;3
"9984";9984;2
"9985";9985;1
"9986";9986;3
"9987";9987;3
"9988";9988;1
"9989";9989;4
"9990";9990;1
"9991";9991;1
"9992";9992;2
"9993";9993;2
"9994";9994;4
"9995";9995;4
"9996";9996;4
"9997";9997;4
"9998";9998;4
"9999";9999;4
"10000";10000;4
"10001";10001;4
"10002";10002;4
"10003";10003;4
"10004";10004;4
"10005";10005;2
"10006";10006;4
"10007";10007;4
"10008";10008;4
"10009";10009;4
"10010";10010;4
"10011";10011;4
"10012";10012;4
"10013";10013;3
"10014";10014;3
"10015";10015;3
"10016";10016;3
"10017";10017;1
"10018";10018;1
"10019";10019;3
"10020";10020;1
"10021";10021;3
"10022";10022;3
"10023";10023;2
"10024";10024;1
"10025";10025;1
"10026";10026;1
"10027";10027;4
"10028";10028;4
"10029";10029;4
"10030";10030;3
"10031";10031;3
"10032";10032;1
"10033";10033;1
"10034";10034;2
"10035";10035;2
"10036";10036;2
"10037";10037;4
"10038";10038;4
"10039";10039;1
"10040";10040;1
"10041";10041;3
"10042";10042;3
"10043";10043;4
"10044";10044;2
"10045";10045;2
"10046";10046;2
"10047";10047;2
"10048";10048;2
"10049";10049;4
"10050";10050;3
"10051";10051;2
"10052";10052;4
"10053";10053;4
"10054";10054;3
"10055";10055;3
"10056";10056;3
"10057";10057;3
"10058";10058;1
"10059";10059;4
"10060";10060;4
"10061";10061;2
"10062";10062;1
"10063";10063;1
"10064";10064;1
"10065";10065;1
"10066";10066;1
"10067";10067;1
"10068";10068;1
"10069";10069;1
"10070";10070;1
"10071";10071;1
"10072";10072;1
"10073";10073;1
"10074";10074;4
"10075";10075;1
"10076";10076;3
"10077";10077;1
"10078";10078;4
"10079";10079;1
"10080";10080;4
"10081";10081;4
"10082";10082;4
"10083";10083;1
"10084";10084;4
"10085";10085;2
"10086";10086;4
"10087";10087;4
"10088";10088;4
"10089";10089;2
"10090";10090;1
"10091";10091;4
"10092";10092;4
"10093";10093;4
"10094";10094;4
"10095";10095;4
"10096";10096;3
"10097";10097;4
"10098";10098;4
"10099";10099;4
"10100";10100;2
"10101";10101;2
"10102";10102;2
"10103";10103;4
"10104";10104;4
"10105";10105;3
"10106";10106;4
"10107";10107;4
"10108";10108;4
"10109";10109;4
"10110";10110;4
"10111";10111;4
"10112";10112;4
"10113";10113;4
"10114";10114;4
"10115";10115;4
"10116";10116;2
"10117";10117;2
"10118";10118;2
"10119";10119;2
"10120";10120;2
"10121";10121;2
"10122";10122;1
"10123";10123;1
"10124";10124;4
"10125";10125;4
"10126";10126;2
"10127";10127;4
"10128";10128;2
"10129";10129;2
"10130";10130;4
"10131";10131;1
"10132";10132;2
"10133";10133;2
"10134";10134;2
"10135";10135;2
"10136";10136;2
"10137";10137;2
"10138";10138;2
"10139";10139;2
"10140";10140;2
"10141";10141;2
"10142";10142;2
"10143";10143;2
"10144";10144;4
"10145";10145;1
"10146";10146;1
"10147";10147;2
"10148";10148;2
"10149";10149;4
"10150";10150;4
"10151";10151;4
"10152";10152;4
"10153";10153;4
"10154";10154;4
"10155";10155;4
"10156";10156;4
"10157";10157;2
"10158";10158;4
"10159";10159;4
"10160";10160;3
"10161";10161;3
"10162";10162;3
"10163";10163;2
"10164";10164;2
"10165";10165;1
"10166";10166;2
"10167";10167;2
"10168";10168;1
"10169";10169;1
"10170";10170;1
"10171";10171;1
"10172";10172;4
"10173";10173;4
"10174";10174;4
"10175";10175;4
"10176";10176;4
"10177";10177;4
"10178";10178;2
"10179";10179;4
"10180";10180;4
"10181";10181;4
"10182";10182;4
"10183";10183;4
"10184";10184;2
"10185";10185;4
"10186";10186;2
"10187";10187;1
"10188";10188;4
"10189";10189;4
"10190";10190;4
"10191";10191;2
"10192";10192;2
"10193";10193;2
"10194";10194;2
"10195";10195;4
"10196";10196;4
"10197";10197;4
"10198";10198;2
"10199";10199;2
"10200";10200;2
"10201";10201;2
"10202";10202;2
"10203";10203;4
"10204";10204;1
"10205";10205;2
"10206";10206;2
"10207";10207;2
"10208";10208;4
"10209";10209;2
"10210";10210;3
"10211";10211;1
"10212";10212;4
"10213";10213;4
"10214";10214;3
"10215";10215;2
"10216";10216;2
"10217";10217;2
"10218";10218;1
"10219";10219;1
"10220";10220;1
"10221";10221;1
"10222";10222;2
"10223";10223;1
"10224";10224;1
"10225";10225;2
"10226";10226;4
"10227";10227;2
"10228";10228;1
"10229";10229;2
"10230";10230;2
"10231";10231;2
"10232";10232;2
